"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-19","40","29","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-20","33","21","21"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-21","24","10","13"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-22","25","11","22"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-23","34","13","18"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-24","39","18","26"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-25","36","21","21"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-26","27","14","14"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-27","37","14","28"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-28","30","7","13"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-29","31","13","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-30","48","31","42"
"USC00335747","NEWARK WATER WORKS, OH US","2001-01-31","49","33","34"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-01","38","33","34"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-02","36","27","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-03","32","15","15"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-04","30","15","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-05","47","27","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-06","36","30","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-07","35","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-08","43","29","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-09","62","30","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-10","66","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-11","32","19","19"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-12","32","18","24"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-13","44","23","33"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-14","48","30","46"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-15","56","35","35"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-16","39","34","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-17","38","22","22"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-18","25","14","14"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-19","29","13","26"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-20","49","25","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-21","50","25","25"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-22","29","19","20"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-23","31","17","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-24","40","26","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-25","56","26","52"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-26","64","31","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-27","43","30","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-02-28","43","22","22"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-01","33","21","21"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-02","44","20","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-03","48","36","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-04","48","35","35"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-05","39","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-06","33","22","23"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-07","30","23","28"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-08","34","25","26"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-09","39","25","25"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-10","35","20","20"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-11","44","20","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-12","45","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-13","63","28","42"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-14","49","36","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-15","51","30","33"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-16","50","33","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-17","53","34","34"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-18","36","27","27"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-19","46","20","21"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-20","51","21","35"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-21","56","35","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-22","46","35","35"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-23","53","29","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-24","54","32","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-25","42","20","21"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-26","33","12","12"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-27","27","12","18"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-28","38","18","19"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-29","49","19","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-30","52","36","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-03-31","48","34","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-01","51","32","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-02","44","26","26"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-03","56","26","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-04","63","25","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-05","59","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-06","69","29","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-07","69","54","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-08","81","57","69"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-09","81","55","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-10","81","53","54"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-11","74","54","60"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-12","81","60","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-13","82","50","50"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-14","65","40","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-15","70","39","50"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-16","52","32","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-17","52","30","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-18","41","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-19","50","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-20","62","29","46"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-21","59","45","57"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-22","76","55","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-23","78","56","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-24","81","47","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-25","57","32","33"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-26","58","31","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-27","65","31","52"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-28","74","36","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-29","61","30","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-04-30","70","31","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-01","79","37","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-02","81","47","52"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-03","83","52","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-04","85","53","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-05","84","55","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-06","75","50","51"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-07","79","51","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-08","67","59","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-09","69","46","50"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-10","75","47","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-11","80","47","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-12","82","56","57"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-13","63","38","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-14","64","38","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-15","70","38","54"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-16","63","53","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-17","66","55","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-18","76","64","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-19","72","57","60"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-20","74","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-21","80","49","68"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-22","78","59","61"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-23","66","44","45"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-24","66","45","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-25","60","49","52"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-26","66","47","48"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-27","68","48","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-28","65","47","51"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-29","69","51","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-30","73","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-05-31","66","40","41"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-01","68","42","70"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-02","72","52","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-03","65","49","50"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-04","62","46","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-05","68","46","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-06","73","55","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-07","73","59","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-08","71","55","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-09","74","48","48"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-10","78","48",
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-11","81","48","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-12","86","63","71"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-13","88","64","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-14","89","64","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-15","89","64","67"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-16","90","67","68"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-17","82","60","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-18","82","54","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-19","86","55","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-20","91","59","67"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-21","85","65","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-22","83","63","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-23","70","56","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-24","76","53","54"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-25","80","52","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-26","81","53","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-27","85","58","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-28","87","62","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-29","88","62","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-06-30","90","64","72"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-01","88","71","72"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-02","87","51","51"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-03","72","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-04","78","49","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-05","78","64","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-06","82","50","50"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-07","78","50","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-08","78","53","73"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-09","90","64","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-10","91","64","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-11","92","63","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-12","78","54","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-13","80","52","52"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-14","80","52","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-15","81","53","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-16","86","54","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-17","89","59","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-18","78","65","71"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-19","81","66","67"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-20","87","66","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-21","87","66","67"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-22","87","67","67"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-23","90","67","70"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-24","92","69","72"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-25","90","72","73"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-26","79","66","67"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-27","80","57","57"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-28","81","57","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-29","79","62","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-30","80","62","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-07-31","84","64","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-01","88","65","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-02","90","65","68"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-03","89","68","73"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-04","81","68","69"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-05","85","64","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-06","89","64","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-07","89","64","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-08","90","66","71"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-09","92","71","71"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-10","91","71","76"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-11","85","66","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-12","85","66","68"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-13","81","65","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-14","83","61","61"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-15","77","51","51"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-16","81","51","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-17","85","61","61"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-18","80","59","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-19","80","59","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-20","77","59","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-21","75","56","56"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-22","78","56","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-23","75","59","66"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-24","77","64","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-25","78","58","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-26","87","58","61"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-27","77","63","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-28","82","62","65"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-29","81","60","60"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-30","81","56","57"
"USC00335747","NEWARK WATER WORKS, OH US","2001-08-31","84","56","70"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-01","76","59","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-02","73","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-03","74","49","51"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-04","83","50","69"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-05","79","55","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-06","76","51","51"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-07","81","51","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-08","88","58","71"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-09","85","67","71"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-10","87","63","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-11","73","52","52"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-12","75","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-13","81","49","54"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-14","80","48","48"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-15","65","44","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-16","66","43","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-17","71","44","46"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-18","76","45","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-19","75","58","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-20","70","57","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-21","73","53","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-22","75","53","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-23","69","47","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-24","78","47","60"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-25","61","44","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-26","51","44","46"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-27","59","44","48"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-28","57","42","48"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-29","60","41","42"
"USC00335747","NEWARK WATER WORKS, OH US","2001-09-30","65","40","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-01","68","40","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-02","71","40","53"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-03","78","51","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-04","81","53","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-05","80","53",
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-06","80","40","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-07","55","31","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-08","51","29","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-09","57","31","34"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-10","69","33","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-11","73","44","60"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-12","72","57","58"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-13","65","58","63"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-14","79","63","64"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-15","67","45","45"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-16","61","44","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-17","50","38","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-18","49","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-19","58","29","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-20","64","37","43"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-21","68","42","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-22","73","44","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-23","73","51","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-24","74","59","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-25","74","49","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-26","48","41","41"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-27","41","36","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-28","42","35","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-29","49","28","28"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-30","59","26","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-10-31","57","36","48"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-01","69","42","45"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-02","71","45","62"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-03","66","39","39"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-04","58","36","39"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-05","66","30","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-06","50","28","28"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-07","54","27","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-08","65","32","33"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-09","70","31","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-10","50","31","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-11","62","35","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-12","48","24","24"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-13","50","24","24"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-14","62","24","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-15","64","31","44"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-16","66","44","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-17","66","37","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-18","56","31","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-19","65","31","39"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-20","64","28","28"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-21","42","28","32"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-22","48","29","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-23","55","27","27"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-24","63","27","54"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-25","68","54","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-26","58","34","34"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-27","54","33","49"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-28","62","38","39"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-29","46","39","46"
"USC00335747","NEWARK WATER WORKS, OH US","2001-11-30","60","46","59"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-01","59","42","43"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-02","46","37","37"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-03","52","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-04","61","29","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-05","61","38","57"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-06","71","51","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-07","55","46","46"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-08","52","37","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-09","43","34","38"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-10","42","25","25"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-11","46","24","27"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-12","50","27","35"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-13","55","34","55"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-14","59","47","47"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-15","60","39","40"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-16","43","36","36"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-17","45","36","45"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-18","53","41","41"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-19","41","30","31"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-20","51","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-21","40","24","24"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-22","40","20",
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-23","49","20","42"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-24","44","28","28"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-25","29","18","18"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-26","23","12","14"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-27","24","14","20"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-28","28","19",
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-29","30","20","19"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-30","22","8","9"
"USC00335747","NEWARK WATER WORKS, OH US","2001-12-31","22","9","16"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-01","23","3","5"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-02","25","4","8"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-03","28","6","6"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-04","29","5","13"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-05","34","13","26"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-06","36","25","33"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-07","33","28","28"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-08","28","19","19"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-09","36","19","36"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-10","44","35","40"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-11","44","35","35"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-12","40","22","28"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-13","43","27","30"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-14","40","28","30"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-15","49","29","36"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-16","36","29","29"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-17","41","29","34"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-18","35","25","25"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-19","37","23","26"
"USC00335747","NEWARK WATER WORKS, OH US","2002-01-20","30","14","18"
